No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse, folds_result, mean_orders_count_per_hours, mean_sharpe_ratio, mean_profit_%, mean_profit, mean_L_orders_count_per_hours, mean_L_sharpe_ratio, mean_L_profit_%, mean_L_profit
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], None, euclidean, padding, 50, 15, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.5001, 0.1023, 0.4634, 0.1127, NaN, NaN, +----, 0.274, -0.645, -9.843, -70.63, 0.022, -0.664, -2.184, -21.74
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], PCA, euclidean, padding, 50, 15, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.5044, 0.0635, 0.415, 0.0989, NaN, NaN, UD---, 0.092, -0.409, -7.612, -60.682, 0.022, -0.098, -1.069, -16.766
 7, ['Close_norm'; 'Close_proc'; 'rsi_norm'; 'MACD_norm'; 'Open_Close_diff_norm'; 'High_Low_diff_norm'; 'Volume_norm'], SAX, euclidean, padding, 50, 15, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.5352, 0.0742, 0.4896, 0.1007, NaN, NaN, +D--+, 0.243, 0.106, -2.533, -14.09, 0.022, 0.517, 1.47, 6.53
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, padding, 50, 5, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.5338, 0.0214, 0.4274, 0.0812, NaN, NaN, D+-+U, 0.107, 0.751, 0.878, 3.06, 0.018, 0.802, 3.98, 22.292
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, euclidean, padding, 50, 5, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.5266, 0.0158, 0.4465, 0.0621, NaN, NaN, ++++U, 0.146, 0.627, 6.789, 35.388, 0.018, 0.685, 6.936, 38.456
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, padding, 50, 10, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.5197, 0.0673, 0.4856, 0.1037, NaN, NaN, D+-++, 0.137, -0.314, -1.613, -2.628, 0.02, -0.091, 1.93, 12.734
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, euclidean, padding, 50, 10, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.4961, 0.0587, 0.4379, 0.0671, NaN, NaN, ++---, 0.145, -0.735, -9.158, -62.252, 0.02, -0.815, -1.843, -17.078
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, euclidean, padding, 50, 15, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.5542, 0.0631, 0.504, 0.0771, NaN, NaN, ++-++, 0.134, 0.588, 3.199, 17.988, 0.022, 0.56, 4.394, 22.434
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], SAX, euclidean, padding, 50, 15, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.5198, 0.0693, 0.4984, 0.0795, NaN, NaN, ++---, 0.207, -0.102, -0.233, -10.556, 0.022, 0.121, 2.678, 8.162
 1, ['Close_norm'], None, euclidean, time_join, 10, 5, 1, GradientBoostingClassifier, Close_norm, Close_norm, 0.5162, 0.0511, 0.4303, 0.1042, NaN, NaN, -+-+-, 0.171, 0.008, -3.864, -25.636, 0.018, 0.194, 1.609, 7.944
