No. of features, selected_features, transformer, sim_func, fix_len_func, k stock, window_len, next_t, model, target_col, sim_col, mean_accuracy, std_accuracy, mean_f1, std_f1, mean_rmse, std_rmse,mean_orders_count_per_hours, folds_result, mean_sharpe_ratio, mean_profit_%, mean_profit
 1, ['Close_proc'], None, pearson, pip, 10, 5, 1, XGBClassifier, Close_proc, Close_norm, 0.5153, 0.0692, 0.5066, 0.0704, NaN, NaN, 0.523, ++--+, 0.589, 0.483, 6.713
 1, ['Close_proc'], None, pearson, pip, 10, 10, 1, XGBClassifier, Close_proc, Close_norm, 0.4827, 0.0714, 0.473, 0.0691, NaN, NaN, 0.504, +++--, -0.301, 3.507, 47.704
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, pip, 10, 5, 1, XGBClassifier, Close_proc, Close_norm, 0.5285, 0.0286, 0.5188, 0.0303, NaN, NaN, 0.262, +-+++, 1.371, 4.131, 74.951
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, pearson, pip, 10, 10, 1, XGBClassifier, Close_proc, Close_norm, 0.5239, 0.037, 0.5105, 0.0321, NaN, NaN, 0.213, +-+-+, 0.531, 1.593, 25.8
 1, ['Close_proc'], None, co-integration, padding, 10, 5, 1, XGBClassifier, Close_proc, Close_norm, 0.4849, 0.0741, 0.4778, 0.0707, NaN, NaN, 0.472, ++--+, 0.083, -2.468, -43.386
 1, ['Close_proc'], None, co-integration, padding, 10, 10, 1, XGBClassifier, Close_proc, Close_norm, 0.5284, 0.0428, 0.5249, 0.0399, NaN, NaN, 0.483, ++++-, -0.37, 2.468, 26.971
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, padding, 10, 5, 1, XGBClassifier, Close_proc, Close_norm, 0.5337, 0.02, 0.5204, 0.0282, NaN, NaN, 0.282, +++++, 1.132, 5.336, 84.531
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, padding, 10, 10, 1, XGBClassifier, Close_proc, Close_norm, 0.5053, 0.0305, 0.4898, 0.0398, NaN, NaN, 0.248, +++++, 0.776, 2.361, 37.447
 1, ['Close_proc'], None, co-integration, time_join, 10, 5, 1, XGBClassifier, Close_proc, Close_norm, 0.4901, 0.0618, 0.4816, 0.0602, NaN, NaN, 0.457, ++---, 0.021, -3.888, -73.035
 1, ['Close_proc'], None, co-integration, time_join, 10, 10, 1, XGBClassifier, Close_proc, Close_norm, 0.5553, 0.0384, 0.5518, 0.0373, NaN, NaN, 0.488, ++++-, 0.018, 4.373, 66.629
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, time_join, 10, 5, 1, XGBClassifier, Close_proc, Close_norm, 0.5362, 0.0225, 0.5255, 0.0251, NaN, NaN, 0.302, ++++-, 1.015, 3.643, 53.881
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, time_join, 10, 10, 1, XGBClassifier, Close_proc, Close_norm, 0.516, 0.0376, 0.4993, 0.0427, NaN, NaN, 0.258, +++-+, 0.585, 1.861, 30.011
 1, ['Close_proc'], None, co-integration, delay_time_join, 10, 5, 1, XGBClassifier, Close_proc, Close_norm, 0.5253, 0.0188, 0.5127, 0.0263, NaN, NaN, 0.47, ++-++, 0.245, 0.712, 11.701
 1, ['Close_proc'], None, co-integration, delay_time_join, 10, 10, 1, XGBClassifier, Close_proc, Close_norm, 0.5122, 0.0392, 0.5109, 0.0378, NaN, NaN, 0.55, +++--, 1.023, 6.97, 104.584
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, delay_time_join, 10, 5, 1, XGBClassifier, Close_proc, Close_norm, 0.4812, 0.0506, 0.466, 0.0469, NaN, NaN, 0.274, +-+--, -0.067, -2.586, -43.9
 3, ['Close_norm'; 'rsi_norm'; 'MA_norm'], None, co-integration, delay_time_join, 10, 10, 1, XGBClassifier, Close_proc, Close_norm, 0.5348, 0.0421, 0.5179, 0.0515, NaN, NaN, 0.263, +++--, 0.291, 1.905, 22.281
 1, ['Close_proc'], None, co-integration, pip, 10, 5, 1, XGBClassifier, Close_proc, Close_norm, 0.5, 0.0358, 0.4778, 0.0515, NaN, NaN, 0.434, ++--+, -0.025, -0.032, 0.835
